grupo,selecao,status_lista,tipo_lista,data_anuncio,posicao,jogador,clube,fonte,observacao
J,Austria,PUBLICADA,convocacao,2026-05-18,Meio-campista,Florian Grillitsch,Braga,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
J,Austria,PUBLICADA,convocacao,2026-05-18,Meio-campista,Konrad Laimer,Bayern Munich,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
J,Austria,PUBLICADA,convocacao,2026-05-18,Meio-campista,Marcel Sabitzer,Borussia Dortmund,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
J,Austria,PUBLICADA,convocacao,2026-05-18,Meio-campista,Nicolas Seiwald,RB Leipzig,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
J,Austria,PUBLICADA,convocacao,2026-05-18,Meio-campista,Patrick Wimmer,Wolfsburg,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
J,Austria,PUBLICADA,convocacao,2026-05-18,Meio-campista,Paul Wanner,PSV Eindhoven,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
J,Austria,PUBLICADA,convocacao,2026-05-18,Meio-campista,Romano Schmid,Werder Bremen,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
J,Austria,PUBLICADA,convocacao,2026-05-18,Meio-campista,Xaver Schlager,RB Leipzig,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
J,Austria,PUBLICADA,convocacao,2026-05-18,Atacante,Marko Arnautovic,Red Star Belgrade,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
J,Austria,PUBLICADA,convocacao,2026-05-18,Atacante,Michael Gregoritsch,FC Augsburg,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
J,Austria,PUBLICADA,convocacao,2026-05-18,Atacante,Sasa Kalajdzic,LASK Linz,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
J,Jordan,PUBLICADA,provisional,2026-05-18,Goleiro,Abdallah Al-Fakhouri,Al-Wehdat,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
J,Jordan,PUBLICADA,provisional,2026-05-18,Goleiro,Ahmad Al-Juiadi,Shabab Al-Ordon,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
J,Jordan,PUBLICADA,provisional,2026-05-18,Goleiro,Nour Bani Attiah,Al-Faisaly,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
J,Jordan,PUBLICADA,provisional,2026-05-18,Goleiro,Yazid Abulaila,Al-Hussein,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
J,Jordan,PUBLICADA,provisional,2026-05-18,Defensor,Abdallah Nasib,Al-Zawraa,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
J,Jordan,PUBLICADA,provisional,2026-05-18,Defensor,Ahmad Assaf,Al-Hussein,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
J,Jordan,PUBLICADA,provisional,2026-05-18,Defensor,Anas Badawi,Al-Faisaly,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
J,Jordan,PUBLICADA,provisional,2026-05-18,Defensor,Ehsan Haddad,Al-Hussein,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
J,Jordan,PUBLICADA,provisional,2026-05-18,Defensor,Husam Abu Dahab,Al-Faisaly,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
J,Jordan,PUBLICADA,provisional,2026-05-18,Defensor,Mohammad Abu Taha,Al-Quwa Al-Jawiya,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
J,Jordan,PUBLICADA,provisional,2026-05-18,Defensor,Mohammad Abualnadi,Selangor,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
J,Jordan,PUBLICADA,provisional,2026-05-18,Defensor,Mohammed Abu Hashish,Al-Karma,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
J,Jordan,PUBLICADA,provisional,2026-05-18,Defensor,Mohannad Abu Taha,Al-Quwa Al-Jawiya,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
J,Jordan,PUBLICADA,provisional,2026-05-18,Defensor,Saed Al-Rosna,Al-Hussein,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
J,Jordan,PUBLICADA,provisional,2026-05-18,Defensor,Saleem Obaid,Al-Hussein,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
J,Jordan,PUBLICADA,provisional,2026-05-18,Defensor,Yazan Al-Arab,FC Seoul,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
J,Jordan,PUBLICADA,provisional,2026-05-18,Defensor,Yousef Abu Al-Jazar,Al-Hussein,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
J,Jordan,PUBLICADA,provisional,2026-05-18,Meio-campista,Amer Jamous,Al-Zawraa,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
J,Jordan,PUBLICADA,provisional,2026-05-18,Meio-campista,Ibrahim Sadeh,Al-Karma,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
J,Jordan,PUBLICADA,provisional,2026-05-18,Meio-campista,Mohammed Al-Dawoud,Al-Wehdat,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
J,Jordan,PUBLICADA,provisional,2026-05-18,Meio-campista,Nizar Al-Rashdan,Qatar SC,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
J,Jordan,PUBLICADA,provisional,2026-05-18,Meio-campista,Noor Al-Rawabdeh,Selangor,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
J,Jordan,PUBLICADA,provisional,2026-05-18,Meio-campista,Rajaei Ayed,Al-Hussein,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
J,Jordan,PUBLICADA,provisional,2026-05-18,Meio-campista,Yousef Qashi,Al-Hussein,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
J,Jordan,PUBLICADA,provisional,2026-05-18,Atacante,Ali Azaizeh,Al-Shabab,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
J,Jordan,PUBLICADA,provisional,2026-05-18,Atacante,Ali Olwan,Al-Sailiaya,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
J,Jordan,PUBLICADA,provisional,2026-05-18,Atacante,Ibrahim Sabra,Lokomotiva Zagreb,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
J,Jordan,PUBLICADA,provisional,2026-05-18,Atacante,Mohammed Abu Zraiq,Raja Casablanca,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
J,Jordan,PUBLICADA,provisional,2026-05-18,Atacante,Mousa Al-Tamari,Rennes,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
J,Jordan,PUBLICADA,provisional,2026-05-18,Atacante,Odeh Al-Fakhouri,Pyramids,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
K,Colombia,PUBLICADA,final,2026-05-25,Goleiro,Camilo Vargas,Atlas,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
K,Colombia,PUBLICADA,final,2026-05-25,Goleiro,David Ospina,Atlético Nacional,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
K,Colombia,PUBLICADA,final,2026-05-25,Goleiro,Álvaro Montero,Vélez Sarsfield,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
K,Colombia,PUBLICADA,final,2026-05-25,Defensor,Daniel Muñoz,Crystal Palace,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
K,Colombia,PUBLICADA,final,2026-05-25,Defensor,Davinson Sánchez,Galatasaray,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
K,Colombia,PUBLICADA,final,2026-05-25,Defensor,Deiver Machado,Nantes,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
K,Colombia,PUBLICADA,final,2026-05-25,Defensor,Jhon Lucumí,Bologna,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
K,Colombia,PUBLICADA,final,2026-05-25,Defensor,Johan Mojica,Mallorca,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
K,Colombia,PUBLICADA,final,2026-05-25,Defensor,Santiago Arias,Independiente,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
K,Colombia,PUBLICADA,final,2026-05-25,Defensor,Willer Ditta,Cruz Azul,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
K,Colombia,PUBLICADA,final,2026-05-25,Defensor,Yerry Mina,Cagliari,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
K,Colombia,PUBLICADA,final,2026-05-25,Meio-campista,Gustavo Puerta,Racing Santander,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
K,Colombia,PUBLICADA,final,2026-05-25,Meio-campista,James Rodríguez,Minnesota United,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
K,Colombia,PUBLICADA,final,2026-05-25,Meio-campista,Jaminton Campaz,Rosario Central,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
K,Colombia,PUBLICADA,final,2026-05-25,Meio-campista,Jefferson Lerma,Crystal Palace,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
K,Colombia,PUBLICADA,final,2026-05-25,Meio-campista,Jhon Arias,Palmeiras,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
K,Colombia,PUBLICADA,final,2026-05-25,Meio-campista,Jorge Carrascal,Flamengo,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
K,Colombia,PUBLICADA,final,2026-05-25,Meio-campista,Juan Fernando Quintero,River Plate,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
K,Colombia,PUBLICADA,final,2026-05-25,Meio-campista,Juan Portilla,Athletico Paranaense,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
K,Colombia,PUBLICADA,final,2026-05-25,Meio-campista,Kevin Castaño,River Plate,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
K,Colombia,PUBLICADA,final,2026-05-25,Meio-campista,Richard Ríos,Benfica,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
K,Colombia,PUBLICADA,final,2026-05-25,Atacante,Andrés Gómez,Vasco da Gama,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
K,Colombia,PUBLICADA,final,2026-05-25,Atacante,Cucho Hernández,Real Betis,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
K,Colombia,PUBLICADA,final,2026-05-25,Atacante,Jhon Córdoba,Krasnodar,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
K,Colombia,PUBLICADA,final,2026-05-25,Atacante,Luis Díaz,Bayern Munich,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
K,Colombia,PUBLICADA,final,2026-05-25,Atacante,Luis Suárez,Sporting CP,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
K,Congo DR,PUBLICADA,convocacao,2026-05-18,Goleiro,Lionel Mpasi,Le Havre,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
K,Congo DR,PUBLICADA,convocacao,2026-05-18,Goleiro,Matthieu Epolo,Standard Liege,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
K,Congo DR,PUBLICADA,convocacao,2026-05-18,Goleiro,Timothy Fayulu,FC Noah,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
K,Congo DR,PUBLICADA,convocacao,2026-05-18,Defensor,Aaron Tshibola,Kilmarnock,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
K,Congo DR,PUBLICADA,convocacao,2026-05-18,Defensor,Aaron Wan-Bissaka,West Ham United,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
K,Congo DR,PUBLICADA,convocacao,2026-05-18,Defensor,Arthur Masuaku,Lens,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
K,Congo DR,PUBLICADA,convocacao,2026-05-18,Defensor,Axel Tuanzebe,Burnley,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
K,Congo DR,PUBLICADA,convocacao,2026-05-18,Defensor,Chancel Mbemba,Lille,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
K,Congo DR,PUBLICADA,convocacao,2026-05-18,Defensor,Dylan Batubinsika,AEL,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
K,Congo DR,PUBLICADA,convocacao,2026-05-18,Defensor,Gedeon Kalulu,Aris Limassol,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
K,Congo DR,PUBLICADA,convocacao,2026-05-18,Defensor,Joris Kayembe,Genk,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
K,Congo DR,PUBLICADA,convocacao,2026-05-18,Defensor,Steve Kapuadi,Widzew Łódź,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
K,Congo DR,PUBLICADA,convocacao,2026-05-18,Meio-campista,Brian Cipenga,Castellón,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
K,Congo DR,PUBLICADA,convocacao,2026-05-18,Meio-campista,Charles Pickel,Espanyol,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
K,Congo DR,PUBLICADA,convocacao,2026-05-18,Meio-campista,Edo Kayembe,Watford,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
K,Congo DR,PUBLICADA,convocacao,2026-05-18,Meio-campista,Gaël Kakuta,AEL,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
K,Congo DR,PUBLICADA,convocacao,2026-05-18,Meio-campista,Meschak Elia,Alanyaspor,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
K,Congo DR,PUBLICADA,convocacao,2026-05-18,Meio-campista,Nathanaël Mbuku,Montpellier,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
K,Congo DR,PUBLICADA,convocacao,2026-05-18,Meio-campista,Ngalayel Mukau,Lille,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
K,Congo DR,PUBLICADA,convocacao,2026-05-18,Meio-campista,Noah Sadiki,Sunderland,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
K,Congo DR,PUBLICADA,convocacao,2026-05-18,Meio-campista,Samuel Moutoussamy,Atromitos,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
K,Congo DR,PUBLICADA,convocacao,2026-05-18,Meio-campista,Théo Bongonda,Spartak Moscow,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
K,Congo DR,PUBLICADA,convocacao,2026-05-18,Atacante,Cédric Bakambu,Real Betis,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
K,Congo DR,PUBLICADA,convocacao,2026-05-18,Atacante,Fiston Mayele,Pyramids FC,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
K,Congo DR,PUBLICADA,convocacao,2026-05-18,Atacante,Simon Banza,Al Jazira,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
K,Congo DR,PUBLICADA,convocacao,2026-05-18,Atacante,Yoane Wissa,Newcastle United,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
K,Portugal,PUBLICADA,convocacao,2026-05-19,Goleiro,Diogo Costa,Porto,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
K,Portugal,PUBLICADA,convocacao,2026-05-19,Goleiro,José Sá,Wolverhampton Wanderers,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
K,Portugal,PUBLICADA,convocacao,2026-05-19,Goleiro,Ricardo Velho,Gençlerbirliği,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
K,Portugal,PUBLICADA,convocacao,2026-05-19,Goleiro,Rui Silva,Sporting Lisbon,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
K,Portugal,PUBLICADA,convocacao,2026-05-19,Defensor,Diogo Dalot,Manchester United,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
K,Portugal,PUBLICADA,convocacao,2026-05-19,Defensor,Gonçalo Inacio,Sporting Lisbon,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
K,Portugal,PUBLICADA,convocacao,2026-05-19,Defensor,João Cancelo,Barcelona,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
K,Portugal,PUBLICADA,convocacao,2026-05-19,Defensor,Matheus Nunes,Manchester City,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
K,Portugal,PUBLICADA,convocacao,2026-05-19,Defensor,Nuno Mendes,Paris Saint-Germain,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
K,Portugal,PUBLICADA,convocacao,2026-05-19,Defensor,Nélson Semedo,Fenerbahce,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
K,Portugal,PUBLICADA,convocacao,2026-05-19,Defensor,Renato Veiga,Villarreal,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
K,Portugal,PUBLICADA,convocacao,2026-05-19,Defensor,Rúben Dias,Manchester City,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
K,Portugal,PUBLICADA,convocacao,2026-05-19,Defensor,Tomás Araújo,Benfica,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
K,Portugal,PUBLICADA,convocacao,2026-05-19,Meio-campista,Bernardo Silva,Manchester City,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
K,Portugal,PUBLICADA,convocacao,2026-05-19,Meio-campista,Bruno Fernandes,Manchester United,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
K,Portugal,PUBLICADA,convocacao,2026-05-19,Meio-campista,João Neves,PSG,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
K,Portugal,PUBLICADA,convocacao,2026-05-19,Meio-campista,Rúben Neves,Al Hilal,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
K,Portugal,PUBLICADA,convocacao,2026-05-19,Meio-campista,Samú Costa,Mallorca,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
K,Portugal,PUBLICADA,convocacao,2026-05-19,Meio-campista,Vitinha,PSG,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
K,Portugal,PUBLICADA,convocacao,2026-05-19,Atacante,Cristiano Ronaldo,Al Nassr,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
K,Portugal,PUBLICADA,convocacao,2026-05-19,Atacante,Francisco Conceição,Juventus,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
K,Portugal,PUBLICADA,convocacao,2026-05-19,Atacante,Francisco Trincão,Sporting Lisbon,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
K,Portugal,PUBLICADA,convocacao,2026-05-19,Atacante,Gonçalo Guedes,Real Sociedad,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
K,Portugal,PUBLICADA,convocacao,2026-05-19,Atacante,Gonçalo Ramos,PSG,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
K,Portugal,PUBLICADA,convocacao,2026-05-19,Atacante,João Félix,Al Nassr,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
K,Portugal,PUBLICADA,convocacao,2026-05-19,Atacante,Pedro Neto,Chelsea,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
K,Portugal,PUBLICADA,convocacao,2026-05-19,Atacante,Rafael Leão,AC Milan,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
K,Uzbekistan,PUBLICADA,preliminar,2026-05-05,Goleiro,Abduvokhid Nematov,Nasaf,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
K,Uzbekistan,PUBLICADA,preliminar,2026-05-05,Goleiro,Botirali Ergashev,AGMK,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
K,Uzbekistan,PUBLICADA,preliminar,2026-05-05,Goleiro,Utkir Yusupov,Navbahor,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
K,Uzbekistan,PUBLICADA,preliminar,2026-05-05,Goleiro,Vladimir Nazarov,Pakhtakor,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
K,Uzbekistan,PUBLICADA,preliminar,2026-05-05,Defensor,Abdukodir Khusanov,Manchester City,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
K,Uzbekistan,PUBLICADA,preliminar,2026-05-05,Defensor,Abdulla Abdullaev,Dibba Al Fujairah,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
K,Uzbekistan,PUBLICADA,preliminar,2026-05-05,Defensor,Avazbek Ulmasaliev,AGMK,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
K,Uzbekistan,PUBLICADA,preliminar,2026-05-05,Defensor,Behruz Karimov,Surkhon,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
K,Uzbekistan,PUBLICADA,preliminar,2026-05-05,Defensor,Diyor Ortikboev,Khorazm,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
K,Uzbekistan,PUBLICADA,preliminar,2026-05-05,Defensor,Farrukh Sayfiev,Neftchi,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
K,Uzbekistan,PUBLICADA,preliminar,2026-05-05,Defensor,Ibrohimkhalil Yuldoshev,Neftchi,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
K,Uzbekistan,PUBLICADA,preliminar,2026-05-05,Defensor,Jakhongir Urozov,Dinamo Samarqand,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
K,Uzbekistan,PUBLICADA,preliminar,2026-05-05,Defensor,Khojiakbar Alijonov,Pakhtakor,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
K,Uzbekistan,PUBLICADA,preliminar,2026-05-05,Defensor,Muhammadrasul Abdumajidov,Pakhtakor,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
K,Uzbekistan,PUBLICADA,preliminar,2026-05-05,Defensor,Mukhammadkodir Hamraliev,Pakhtakor,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
K,Uzbekistan,PUBLICADA,preliminar,2026-05-05,Defensor,Rustamjon Ashurmatov,Esteghlal,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
K,Uzbekistan,PUBLICADA,preliminar,2026-05-05,Defensor,Sherzod Nasrullaev,Nasaf,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
K,Uzbekistan,PUBLICADA,preliminar,2026-05-05,Defensor,Umarbek Eshmurodov,Nasaf,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
K,Uzbekistan,PUBLICADA,preliminar,2026-05-05,Meio-campista,Akmal Mozgovoy,Pakhtakor,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
